MUENCHEN_cloud_cover,MUENCHEN_wind_speed,MUENCHEN_wind_gust,MUENCHEN_humidity,MUENCHEN_pressure,MUENCHEN_global_radiation,MUENCHEN_precipitation,MUENCHEN_sunshine,MUENCHEN_temp_mean,MUENCHEN_temp_min,MUENCHEN_temp_max,MUENCHEN_BBQ_weather
6,1.5,7.5,0.82,1.0163,1.93,0.26,4.0,16.0,12.5,21.0,False
4,2.7,10.2,0.61,1.0157,3.23,0.0,12.4,18.9,10.6,26.2,True
5,2.5,9.8,0.6,1.0188,3.22,0.0,12.3,20.5,16.1,26.7,True
2,1.8,6.9,0.62,1.0197,3.49,0.0,14.4,21.3,13.4,27.9,True
2,2.3,9.6,0.52,1.0163,3.51,0.25,14.6,25.1,16.1,32.6,False
4,2.5,9.2,0.65,1017,3.22,0.56,12.3,23.4,17.7,29.4,False
3,1.9,9.2,0.73,1.0162,2.74,0.01,8.9,22.2,17.9,27.4,False
4,2.2,18.0,0.64,1.0146,2.95,0.98,10.4,23.5,16.9,30.6,False
8,1.6,6.6,0.75,1.0194,0.98,0.01,0.3,19.8,17.0,22.6,False
4,3.0,12.3,0.64,1.0184,2.94,0.03,10.3,20.3,16.4,25.4,False
4,2.5,8.9,0.58,1.0205,2.85,0.0,9.7,20.4,16.3,25.3,True
1,1.7,11.7,0.62,1.0174,3.51,2.01,14.7,22.3,14.7,28.6,False
5,2.1,7.6,0.73,1.0192,2.58,0.04,7.9,20.6,16.9,25.6,False
1,2.2,8.5,0.63,1.0156,3.56,0.0,15.1,22.1,14.9,28.4,True
5,2.0,9.8,0.65,1.0116,2.84,0.4,9.7,22.3,16.5,30.0,False
5,2.3,19.4,0.72,1.01,2.79,0.66,9.4,20.5,16.0,29.5,False
5,2.9,10.5,0.69,1016,1.98,0.0,4.4,17.3,14.1,20.5,True
2,1.8,9.3,0.59,1.0145,3.44,0.0,14.3,19.1,12.8,24.8,True
5,2.3,18.3,0.67,1.0094,2.53,0.14,7.7,20.7,16.9,29.1,False
6,2.9,8.6,0.8,1.0112,1.8,0.56,3.5,15.4,13.2,18.7,False
5,4.5,15.0,0.61,1.0147,2.35,0.0,6.6,16.8,13.8,21.2,True
6,2.8,10.0,0.68,1.0177,1.78,0.1,3.4,16.6,13.1,19.7,False
3,2.1,7.1,0.55,1.0143,3.23,0.0,12.8,21.5,15.8,28.7,True
3,2.3,19.8,0.55,1.0102,3.04,1.88,11.4,23.4,16.2,32.3,False
7,2.3,11.5,0.84,1.0123,1.26,0.99,1.2,17.1,14.8,20.7,False
8,2.3,7.0,0.92,1.0123,0.76,2.01,0.0,14.4,13.0,15.8,False
8,2.6,8.1,0.88,1.0204,1.2,0.91,1.0,14.1,12.8,17.4,False
4,2.6,7.4,0.62,1.0268,2.63,0.0,8.6,17.4,12.0,22.9,True
2,2.8,10.5,0.62,1.0194,3.13,2.07,12.3,19.9,13.9,26.2,False
8,1.7,7.4,0.87,1.0157,0.84,0.9,0.1,14.6,12.5,16.8,False
7,2.1,8.5,0.77,1.0149,1.3,0.08,1.4,15.8,13.2,19.7,False
4,3.2,11.9,0.61,1.0133,2.95,0.11,11.1,19.8,13.8,25.3,False
6,2.8,8.4,0.77,1014,2.05,0.46,5.1,17.3,12.7,23.7,False
5,3.5,12.5,0.64,1.0187,2.55,0.09,8.3,14.6,10.7,18.8,False
7,3.7,11.8,0.77,1.0227,1.23,0.26,1.2,12.6,10.2,16.7,False
6,2.1,6.3,0.75,1.0236,1.7,0.0,3.3,14.6,11.3,18.8,True
6,2.2,8.9,0.71,1.0181,2.39,0.0,7.4,16.4,9.9,23.0,True
4,2.0,7.1,0.71,1.0131,3.25,0.0,13.8,19.3,12.3,25.4,True
6,2.4,11.4,0.66,1.0122,2.93,0.0,11.3,22.2,15.6,28.2,True
4,2.7,8.3,0.64,1.0143,2.85,0.0,10.8,23.0,18.5,28.2,True
2,2.4,8.5,0.62,1.0145,3.13,0.0,13.0,22.5,15.5,28.9,True
4,1.8,10.3,0.65,1.0158,2.74,0.0,10.1,23.0,17.1,30.0,True
5,1.9,6.7,0.58,1.0174,2.73,0.0,10.1,23.6,17.1,30.2,True
5,2.2,9.4,0.51,1.0162,2.8,0.0,10.7,24.2,18.7,31.0,True
6,2.8,12.5,0.68,1.0163,2.17,1.18,6.3,22.0,16.3,28.9,False
5,1.8,7.9,0.71,1.0178,1.93,0.05,4.9,21.0,17.3,25.9,False
3,3.0,9.9,0.64,1.0162,2.83,0.0,11.1,22.2,18.0,27.8,True
6,4.5,16.7,0.63,1.0119,2.23,0.42,6.9,21.9,15.7,26.1,False
6,2.5,7.1,0.75,1017,1.7,0.0,3.7,18.3,15.0,22.0,True
3,1.9,6.9,0.63,1015,3.14,0.0,13.9,21.1,13.5,27.7,True
3,2.5,13.2,0.6,1.0091,2.92,0.2,12.2,23.4,15.0,33.0,False
6,3.6,12.5,0.73,1.0102,1.57,0.36,3.1,18.4,15.0,23.6,False
6,2.8,9.2,0.74,1.0153,1.67,0.05,3.7,16.9,14.0,20.7,False
5,2.1,7.1,0.57,1.0117,3.04,0.0,13.5,20.1,13.4,27.2,True
6,2.2,8.8,0.66,1007,2.23,0.81,7.3,20.8,16.1,28.1,False
6,2.6,14.9,0.76,1.0039,1.85,0.63,4.9,19.7,13.8,30.3,False
6,2.4,6.5,0.71,1.0138,1.55,0.03,3.2,17.4,13.9,21.9,False
6,1.9,7.4,0.69,1015,2.14,1.53,6.9,18.9,15.0,24.5,False
8,2.8,9.6,0.91,1.0112,0.65,1.29,0.0,13.8,11.9,15.5,False
5,2.3,7.1,0.7,1.0131,2.09,0.0,6.7,14.2,9.8,19.5,True
5,1.7,6.9,0.63,1.0122,2.61,0.0,10.7,16.2,8.1,22.7,True
1,2.2,8.2,0.57,1.0145,2.92,0.0,13.4,19.9,13.4,26.7,True
4,2.2,10.6,0.63,1.0128,2.58,1.29,10.7,21.4,15.8,29.0,False
7,2.3,6.4,0.72,1.0173,0.71,0.0,0.1,17.3,15.4,20.0,True
5,1.4,5.0,0.68,1019,1.95,0.0,6.1,18.2,12.5,23.7,True
7,2.0,11.1,0.76,1.0137,2.05,1.29,6.9,18.8,13.9,25.9,False
7,3.2,10.1,0.79,1.0142,1.07,0.36,1.3,14.4,11.1,17.7,False
2,2.5,7.5,0.68,1.0156,2.6,0.0,11.5,15.0,10.8,21.1,True
6,1.6,5.8,0.76,1.0182,1.35,0.15,2.7,15.7,10.4,21.3,False
6,1.7,5.8,0.73,1.0224,2.12,0.0,7.8,18.1,13.9,23.7,True
1,1.3,4.5,0.71,1.0213,2.46,0.0,10.7,18.4,12.4,25.4,True
4,1.9,6.8,0.71,1.0189,2.23,0.0,8.9,19.3,14.0,25.1,True
7,1.6,6.6,0.72,1.0192,1.71,0.0,5.1,17.8,14.5,22.5,True
0,2.6,8.0,0.68,1.0184,2.59,0.0,12.2,18.7,13.1,24.3,True
2,1.9,4.8,0.7,1.0153,2.4,0.0,10.7,19.3,11.1,26.9,True
7,2.2,11.7,0.78,1.0166,1.15,0.6,1.7,18.8,15.8,22.8,False
3,1.4,4.4,0.75,1.0134,2.17,0.0,9.0,19.3,14.6,25.2,True
6,2.6,18.4,0.66,1.0079,2.25,0.49,9.9,21.5,16.1,28.8,False
7,1.5,6.5,0.78,1.0093,1.0,0.15,1.1,18.1,15.9,22.3,False
5,2.5,8.6,0.64,1007,2.1,0.0,8.8,21.3,15.7,27.6,True
4,2.8,11.4,0.64,1.0069,2.19,0.01,9.8,20.9,14.2,27.3,False
7,1.7,6.4,0.87,1.0147,0.59,0.57,0.0,14.2,13.1,15.3,False
3,1.8,5.8,0.71,1.0183,2.03,0.0,8.6,15.9,11.8,21.6,True
1,1.4,5.2,0.66,1.0182,2.38,0.0,12.2,17.6,9.0,26.4,True
6,1.7,5.5,0.64,1017,1.57,0.0,5.0,20.1,14.3,25.3,True
3,2.1,11.6,0.75,1012,2.13,0.45,10.1,19.7,13.8,26.9,False
7,3.3,12.8,0.85,1.0099,0.81,0.15,0.6,16.5,13.3,21.5,False
8,3.6,14.2,0.78,1.0124,0.74,0.08,0.4,13.2,10.4,15.2,False
8,2.6,9.9,0.79,1.0183,0.55,0.41,0.0,8.4,7.0,10.5,False
8,2.4,6.3,0.91,1.0203,0.55,0.71,0.0,7.0,6.3,8.0,False
8,2.1,7.3,0.8,1.0211,0.54,0.0,0.0,7.8,5.7,9.6,False
7,2.3,6.2,0.77,1.0227,0.84,0.0,0.9,7.1,4.0,10.6,False
5,2.6,7.7,0.68,1.0232,1.86,0.0,8.6,8.4,2.5,13.6,False
3,2.3,7.0,0.66,1.0239,1.83,0.0,8.5,9.7,4.1,14.9,False
8,2.3,7.2,0.67,1.0285,0.63,0.0,0.2,8.8,5.5,12.0,False
7,1.9,5.9,0.73,1.0226,1.09,0.0,2.5,9.4,6.9,13.5,False
8,1.6,4.6,0.89,1018,0.57,0.4,0.1,8.5,6.9,10.7,False
6,1.3,4.5,0.86,1.0173,0.79,0.0,0.9,8.4,4.2,11.5,False
8,1.4,6.6,0.83,1.0206,0.86,0.11,1.3,8.3,2.7,12.3,False
8,2.0,9.8,0.91,1.0254,0.48,0.6,0.0,9.2,8.3,11.5,False
7,3.2,9.8,0.78,1.0311,1.02,0.03,2.4,9.8,6.9,13.4,False
2,2.9,11.8,0.79,1.0297,1.35,0.0,5.1,9.0,4.6,15.0,False
4,1.2,4.6,0.83,1.0257,1.46,0.0,6.3,7.3,3.1,15.0,False
5,2.2,8.2,0.75,1.0187,1.36,0.0,5.5,10.4,3.4,16.0,False
7,3.7,15.0,0.72,1.0134,1.03,0.05,2.8,11.9,8.8,15.6,False
6,6.8,19.3,0.65,1008,1.12,0.0,3.6,13.3,10.2,17.7,False
7,3.9,11.9,0.7,1.0079,0.44,0.41,0.0,12.1,9.2,14.8,False
8,2.1,7.0,0.84,1.0108,0.44,0.8,0.0,7.5,6.3,9.4,False
7,3.2,11.3,0.82,1.0183,0.81,0.23,1.6,6.2,4.2,9.7,False
3,2.6,8.5,0.61,1.0162,1.67,0.02,9.9,9.2,3.1,16.3,False
6,4.6,14.6,0.65,1.0163,1.3,0.08,5.9,14.9,11.2,19.0,False
5,1.8,6.1,0.78,1.0175,1.09,0.0,4.0,14.0,8.5,19.5,True
3,1.4,5.0,0.8,1.0167,1.58,0.0,9.5,13.3,7.3,20.7,True
6,1.2,5.4,0.91,1028,1.19,0.0,5.2,11.3,8.7,16.4,False
7,1.2,4.0,0.92,1.0342,0.74,0.0,1.5,10.9,9.0,14.0,False
4,1.4,4.2,0.87,1.0325,1.14,0.0,5.0,11.0,6.8,17.7,False
2,1.2,3.8,0.75,1.0292,1.46,0.0,8.9,12.8,4.8,22.5,True
3,1.2,4.8,0.71,1.0232,1.37,0.0,7.9,14.0,6.2,22.7,True
5,2.0,5.9,0.76,1.0205,1.06,0.08,4.6,16.8,14.3,21.4,False
7,2.2,7.7,0.76,1.0184,0.98,0.0,3.9,16.1,13.0,20.8,True
8,3.3,15.6,0.85,1.0138,0.36,1.75,0.0,12.6,6.8,15.7,False
4,2.4,8.8,0.76,1.0209,1.16,0.0,6.2,7.2,2.5,11.4,False
1,1.7,6.5,0.77,1.0213,1.45,0.0,10.1,6.7,0.5,13.5,False
4,1.4,3.9,0.76,1.0245,1.27,0.0,7.9,9.3,6.1,15.1,False
1,2.3,10.2,0.73,1.0208,1.36,0.0,9.4,12.8,5.3,20.2,True
4,2.3,8.6,0.62,1.0146,1.11,0.0,6.3,15.5,11.2,21.2,True
7,2.6,9.2,0.93,1.0199,0.33,0.42,0.0,8.9,4.4,13.4,False
7,2.7,9.9,0.83,1.0297,0.41,0.0,0.2,5.8,4.1,7.9,False
8,1.5,4.0,0.84,1.0268,0.71,0.0,2.3,7.4,5.6,10.7,False
3,1.7,5.6,0.79,1.0325,1.1,0.0,6.9,7.4,4.3,10.8,False
6,1.3,3.7,0.95,1.0267,0.85,0.0,3.9,5.6,2.7,11.0,False
7,2.1,7.6,0.67,1.0112,0.31,0.69,0.0,11.5,6.5,15.4,False
8,1.6,6.6,0.91,1.0093,0.3,0.63,0.0,8.0,6.2,10.3,False
8,2.2,6.0,0.92,1.0044,0.3,0.97,0.0,4.9,3.4,6.2,False
7,2.7,10.9,0.87,0.9987,0.5,0.0,1.0,3.0,1.2,5.3,False
7,1.3,4.9,0.89,1.0071,0.33,0.0,0.1,4.3,0.0,8.4,False
3,1.3,3.7,0.87,1.0074,1.1,0.0,8.2,6.5,0.9,14.5,False
6,2.1,6.3,0.91,1.0155,0.91,0.02,5.6,8.1,5.2,11.6,False
6,1.7,6.1,0.86,1.0133,0.83,0.01,4.7,10.8,8.0,15.8,False
7,2.0,7.5,0.92,1.0154,0.44,0.01,0.8,9.7,8.5,12.2,False
1,1.8,7.5,0.79,1.0109,1.1,0.01,9.1,11.5,6.7,19.2,False
8,1.4,4.1,0.94,1.0156,0.26,0.01,0.0,7.6,5.3,8.9,False
8,1.8,6.2,0.81,1.0175,0.26,0.0,0.0,7.7,5.1,9.6,False
6,1.1,3.2,0.8,1.0225,0.54,0.0,1.9,7.9,3.6,13.0,False
5,1.7,6.1,0.67,1.0256,0.89,0.0,6.6,9.8,3.5,16.1,False
4,2.1,6.5,0.61,1.0244,1.0,0.0,8.6,10.8,5.3,17.6,False
5,2.3,13.1,0.69,1.0181,0.85,0.46,6.3,10.1,3.0,17.1,False
8,1.6,6.5,0.89,1.0206,0.24,0.69,0.0,6.4,5.0,8.8,False
8,1.0,3.4,0.91,1.0248,0.24,0.59,0.0,5.1,4.4,5.8,False
8,1.1,2.6,0.83,1.0288,0.24,0.0,0.0,5.4,4.0,6.6,False
2,1.2,4.4,0.84,1.0302,0.88,0.0,7.4,3.6,0.0,8.5,False
8,2.7,9.4,0.92,1.0291,0.23,0.49,0.0,4.4,0.9,6.7,False
4,2.0,6.8,0.8,1.0302,0.67,0.0,4.3,3.6,0.4,6.7,False
6,2.2,8.4,0.8,1.0184,0.3,0.12,0.3,3.6,0.0,6.5,False
8,3.6,8.8,0.86,1.0198,0.22,0.03,0.0,5.5,3.8,6.6,False
7,6.9,17.6,0.71,1.0152,0.6,0.05,3.5,7.2,4.9,9.2,False
8,7.8,23.1,0.82,1.0037,0.21,2.11,0.0,4.5,-0.6,8.1,False
7,6.4,17.7,0.77,1.0049,0.34,0.07,0.7,-0.9,-2.2,0.4,False
7,5.0,15.0,0.71,1.0063,0.5,0.46,2.4,-1.2,-2.8,1.0,False
7,2.2,6.8,0.84,0.9954,0.44,0.0,1.8,1.6,-2.4,4.3,False
7,2.3,6.5,0.82,1.0118,0.43,0.0,1.7,0.1,-2.0,1.3,False
4,1.9,5.7,0.8,1.0269,0.46,0.0,2.1,-0.4,-2.0,2.8,False
1,1.5,5.8,0.72,1.0238,0.82,0.0,8.1,-0.3,-3.5,3.9,False
6,1.7,7.7,0.83,1007,0.27,0.0,0.3,-1.7,-4.3,0.5,False
4,1.9,6.7,0.74,0.9985,0.64,0.0,5.0,0.5,-1.8,4.6,False
7,1.9,6.7,0.72,0.9982,0.54,0.0,3.5,2.8,-1.6,6.1,False
7,3.4,12.6,0.81,0.9983,0.26,0.13,0.2,2.3,0.7,4.6,False
5,3.1,10.7,0.75,1.0103,0.39,0.0,1.4,2.7,0.6,5.1,False
3,2.4,8.0,0.59,1.0057,0.74,0.0,7.5,3.3,-1.2,8.7,False
6,2.0,6.6,0.61,1.0015,0.59,0.0,4.6,4.2,1.2,7.7,False
7,2.1,10.7,0.7,0.9963,0.35,0.06,1.0,5.4,2.9,9.4,False
7,4.5,15.4,0.77,1.0088,0.4,0.22,1.6,4.1,2.3,6.9,False
7,2.9,8.3,0.92,1.0245,0.2,0.17,0.0,2.1,0.9,3.3,False
4,1.4,3.9,0.88,1.0279,0.57,0.0,4.5,1.1,-2.6,5.5,False
3,1.3,4.6,0.79,1.0186,0.71,0.0,7.5,0.2,-5.2,6.6,False
8,1.7,4.8,0.87,1.0121,0.19,0.0,0.0,0.9,-0.3,1.7,False
8,1.8,5.1,0.93,1.0109,0.19,0.53,0.0,-0.1,-0.7,0.6,False
8,1.7,4.2,0.93,1.0179,0.19,0.17,0.0,-0.7,-1.0,-0.1,False
8,1.7,5.6,0.88,1.0095,0.19,0.0,0.0,-0.7,-2.4,0.3,False
4,2.1,7.7,0.83,1.0039,0.61,0.0,5.5,1.1,-2.6,7.5,False
5,1.8,4.3,0.85,1.0103,0.59,0.0,5.0,2.4,-1.1,6.3,False
8,1.3,4.1,1.0,1.0133,0.19,0.01,0.0,0.3,-0.6,1.2,False
8,3.3,9.9,0.91,1.0126,0.19,0.14,0.0,0.5,-0.3,1.5,False
8,3.2,9.8,0.93,1021,0.19,0.04,0.0,0.3,-0.6,1.0,False
8,4.1,12.1,0.9,1.0244,0.22,0.31,0.1,1.8,-0.6,3.8,False
8,6.0,16.7,0.89,1.0271,0.19,0.52,0.0,3.4,0.8,5.8,False
8,4.6,12.9,0.92,1.0313,0.19,0.55,0.0,6.2,5.5,7.0,False
8,4.7,12.4,0.85,1.0332,0.19,0.05,0.0,5.8,4.6,6.4,False
6,2.5,7.0,0.85,1.0351,0.48,0.0,3.1,4.7,3.4,6.5,False
7,2.1,6.2,0.86,1.0314,0.59,0.28,5.1,3.6,2.4,6.4,False
8,3.4,13.9,0.88,1.0296,0.19,0.16,0.0,1.0,-2.8,2.6,False
4,5.7,16.2,0.75,1.0357,0.64,0.0,6.0,-2.8,-3.8,-0.9,False
8,4.7,12.5,0.75,1.0341,0.19,0.0,0.0,-2.7,-3.1,-2.2,False
3,3.9,9.6,0.78,1.0294,0.51,0.0,3.5,-3.4,-5.4,-0.9,False
3,1.5,5.3,0.84,1.0315,0.65,0.0,6.2,-4.5,-7.2,-0.6,False
0,1.5,3.9,0.84,1.0331,0.7,0.0,7.3,-4.4,-7.9,0.3,False
1,1.0,3.5,0.87,1.0282,0.71,0.03,7.3,-4.1,-7.8,0.4,False
8,1.6,6.1,0.94,1027,0.2,0.12,0.0,-0.1,-3.5,1.4,False
8,2.0,6.0,0.87,1.0271,0.2,0.0,0.0,-3.7,-5.2,-0.4,False
4,2.0,6.1,0.85,1027,0.48,0.0,2.8,-5.6,-7.8,-3.2,False
6,2.1,5.8,0.78,1.0222,0.64,0.0,5.6,-4.4,-6.1,-1.4,False
8,2.0,5.9,0.82,1.0181,0.2,0.0,0.0,-4.0,-5.2,-2.9,False
8,3.3,8.5,0.85,1.0192,0.2,0.0,0.0,-4.3,-5.7,-3.4,False
8,1.4,4.2,0.83,1.0221,0.2,0.0,0.0,-5.4,-6.8,-4.9,False
3,3.0,11.2,0.79,1.0294,0.62,0.0,4.8,-6.0,-8.1,-2.5,False
0,1.3,3.4,0.88,1.0314,0.71,0.0,6.5,-8.0,-11.3,-4.2,False
0,1.3,3.2,0.85,1.0319,0.77,0.0,7.7,-8.2,-12.3,-3.3,False
0,1.0,3.3,0.84,1.0357,0.77,0.0,7.5,-7.7,-12.0,-0.6,False
0,1.1,3.1,0.83,1.0312,0.78,0.0,7.7,-6.7,-11.9,-0.1,False
0,1.2,3.5,0.81,1.0219,0.81,0.0,8.1,-4.5,-9.2,2.4,False
7,0.8,3.2,0.81,1.0177,0.22,0.0,0.0,-2.8,-7.9,1.0,False
8,1.6,7.0,0.87,1022,0.55,0.0,3.0,-0.9,-4.0,3.3,False
5,1.1,3.5,0.94,1.0265,0.53,0.0,2.7,-2.8,-4.0,0.4,False
3,1.6,6.4,0.75,1.0234,0.84,0.0,8.0,0.8,-5.6,8.0,False
6,3.0,18.2,0.66,1.0117,0.34,0.08,0.5,3.0,-0.3,5.5,False
6,2.9,7.7,0.76,1.0043,0.33,0.3,0.4,3.7,1.1,7.4,False
8,2.0,8.9,0.91,1.0012,0.24,1.0,0.0,2.0,0.4,4.7,False
8,1.6,4.2,0.97,1.0083,0.24,0.44,0.0,0.6,0.2,1.1,False
6,2.0,6.8,0.9,1.0078,0.62,0.0,3.4,0.2,-1.9,2.9,False
6,4.2,22.9,0.84,0.9881,0.45,0.37,1.3,1.2,-2.3,6.8,False
3,2.8,14.2,0.71,0.9908,0.89,0.0,7.8,2.0,-1.0,4.8,False
4,2.0,8.1,0.71,1.0013,0.81,0.0,6.0,1.2,-2.4,5.4,False
3,1.1,3.4,0.78,1.0022,0.91,0.0,7.8,-0.8,-4.8,5.9,False
8,1.7,5.1,0.93,1.0129,0.26,0.01,0.0,-2.6,-3.5,-1.7,False
8,1.7,5.3,0.84,1.0183,0.26,0.16,0.0,-1.2,-2.1,-0.4,False
8,2.5,6.7,0.87,1021,0.27,0.0,0.0,-1.1,-3.0,-0.1,False
8,3.4,10.2,0.85,1.0238,0.27,0.0,0.0,-2.6,-3.5,-1.8,False
6,3.6,9.8,0.77,1.0188,0.67,0.0,3.2,-2.6,-4.4,0.3,False
7,3.1,8.7,0.81,1.0084,0.52,0.0,1.4,-2.9,-4.4,-0.7,False
7,2.5,8.3,0.76,1.0025,0.33,0.0,0.1,0.3,-3.7,3.7,False
3,1.3,4.0,0.82,0.9995,0.86,0.0,5.3,1.9,-1.4,7.6,False
3,1.2,3.6,0.89,1.0001,1.05,0.0,8.2,0.4,-3.0,6.8,False
4,1.4,6.4,0.87,1001,1.0,0.0,7.2,0.3,-3.6,6.1,False
8,1.6,6.2,0.96,0.9955,0.42,0.0,0.4,-0.4,-1.3,0.8,False
7,2.2,8.0,0.9,0.9898,0.73,0.2,3.1,1.5,-1.9,6.2,False
8,2.9,9.1,0.89,1.0029,0.31,0.45,0.0,0.5,-0.8,2.8,False
5,2.1,10.8,0.74,1.0106,0.87,0.35,4.6,0.9,-1.5,3.7,False
7,6.9,25.9,0.74,0.9988,0.54,0.13,1.0,4.9,1.5,10.8,False
7,5.1,15.0,0.81,1.0124,0.57,0.19,1.2,0.1,-2.0,2.1,False
6,3.6,9.6,0.84,1.0166,0.46,0.25,0.4,-1.9,-4.1,-0.6,False
6,3.1,10.0,0.89,1.0199,0.55,0.23,0.9,-3.0,-4.0,-0.6,False
6,2.8,7.1,0.88,1.0229,0.34,0.05,0.0,-3.0,-6.2,-0.6,False
4,2.3,7.0,0.77,1.0298,0.99,0.0,5.1,-4.3,-6.5,-1.2,False
8,3.9,11.6,0.71,1.0238,0.35,0.47,0.0,-1.5,-4.4,0.9,False
8,4.8,12.7,0.94,1.0185,0.36,0.98,0.0,-1.3,-7.6,0.9,False
1,1.3,4.6,0.79,1.0282,1.33,0.0,9.3,-7.0,-10.8,-1.8,False
4,1.5,4.9,0.78,1.0296,1.15,0.0,6.5,-6.6,-10.6,-2.0,False
8,3.8,12.5,0.83,1.0297,0.37,0.43,0.0,-2.3,-6.3,0.4,False
8,2.6,6.8,0.92,1.0302,0.38,0.42,0.0,0.7,0.0,1.7,False
8,4.2,14.2,0.9,1.0245,0.38,0.17,0.0,1.4,0.3,2.5,False
8,4.8,12.5,0.88,1.0176,0.48,0.42,0.2,1.8,0.6,2.7,False
8,2.4,7.5,0.92,1023,0.39,0.57,0.0,0.7,-0.1,1.2,False
7,1.6,6.2,0.79,1.0302,1.16,0.0,5.6,1.0,-1.0,4.4,False
8,3.7,11.4,0.75,1.0244,0.5,0.27,0.2,2.2,-0.7,4.7,False
8,4.9,12.4,0.84,1.0206,0.41,0.15,0.0,3.3,1.6,4.8,False
4,2.0,5.7,0.75,1.0175,1.37,0.0,7.5,6.1,1.8,11.8,False
5,1.2,4.1,0.88,1.0134,1.35,0.02,6.7,3.9,-0.4,10.9,False
8,1.6,5.0,0.89,1.0152,0.43,0.47,0.0,5.4,1.0,8.2,False
8,1.7,5.2,0.91,1.0153,0.43,0.1,0.0,4.5,3.8,5.6,False
5,2.7,7.9,0.79,996,1.04,0.0,3.4,5.7,2.5,10.0,False
8,3.2,9.1,0.87,984,0.45,0.6,0.0,3.1,1.1,6.5,False
8,5.1,12.8,0.86,0.9955,0.65,0.28,0.7,2.0,0.8,3.0,False
8,4.4,11.1,0.89,1.0125,0.46,0.26,0.0,1.1,0.3,1.9,False
6,4.3,14.7,0.69,1.0128,0.95,0.76,2.4,3.6,-0.6,8.0,False
6,5.1,18.9,0.79,1013,1.05,0.25,3.0,2.9,0.4,5.9,False
8,5.6,16.3,0.75,1.0149,0.8,0.5,1.3,3.8,0.5,7.4,False
7,5.0,14.7,0.87,1.0198,0.91,0.23,1.9,2.4,0.6,5.2,False
7,4.4,12.9,0.84,1.0249,0.68,1.13,0.6,2.7,1.3,5.9,False
8,3.5,12.9,0.87,1.0218,0.62,0.39,0.3,5.3,3.3,7.8,False
7,1.9,8.4,0.72,1.0196,1.42,0.16,5.5,7.6,2.6,13.2,False
8,3.4,10.8,0.82,1.0259,0.51,0.37,0.0,6.1,4.2,9.0,False
7,1.7,4.8,0.78,1.0324,0.72,0.0,0.6,6.0,3.8,9.0,False
5,1.7,6.4,0.78,1.0321,1.07,0.0,2.5,5.7,0.6,10.1,False
4,2.4,7.6,0.57,1.0309,1.91,0.0,9.3,5.1,1.2,9.9,False
7,2.6,18.4,0.59,1.0243,0.81,0.04,0.9,3.5,-1.4,8.0,False
6,2.7,8.1,0.72,1.0294,1.04,0.0,2.1,-0.1,-2.2,3.0,False
4,1.6,7.0,0.61,1.0291,1.66,0.0,6.6,0.5,-3.5,5.6,False
5,4.3,13.3,0.53,1.0253,1.61,0.0,6.0,3.8,-1.4,9.5,False
7,7.2,21.7,0.57,1.0139,0.82,0.6,0.8,6.9,3.5,10.0,False
7,5.3,18.4,0.88,1.0074,1.33,0.28,3.7,1.5,-0.4,6.0,False
6,4.3,15.5,0.8,1008,0.9,0.64,1.1,1.2,-2.2,3.6,False
8,4.5,12.9,0.81,1.0096,0.72,0.84,0.3,3.9,0.5,7.8,False
7,4.3,14.7,0.77,1.0058,0.96,0.04,1.3,7.2,3.6,11.1,False
6,2.8,11.5,0.78,1003,1.8,0.19,6.8,7.1,3.7,13.8,False
8,1.4,4.2,0.88,1.0097,0.6,1.24,0.0,3.8,2.7,4.7,False
7,2.2,6.8,0.87,1.0183,0.61,0.03,0.0,4.5,2.7,6.6,False
8,2.7,9.6,0.79,1.0208,0.68,0.0,0.1,5.7,1.7,8.8,False
7,3.2,8.2,0.78,1.0152,1.53,0.0,4.4,8.9,4.5,15.5,False
4,4.4,13.9,0.65,1.0138,2.18,0.0,9.3,13.8,8.8,21.3,True
3,1.7,6.3,0.57,1.0167,2.22,0.0,9.5,13.3,5.9,20.2,True
5,1.7,9.7,0.66,1.0196,1.02,0.0,1.2,12.6,8.6,18.5,True
5,2.1,8.9,0.69,1.0199,1.82,0.0,6.1,13.0,8.2,18.4,True
2,1.3,9.5,0.73,1.0152,2.37,0.42,10.4,12.7,6.4,19.9,False
3,1.6,6.6,0.51,1.0108,2.53,0.0,11.6,15.1,6.5,22.8,True
4,2.3,7.7,0.57,1.0155,2.09,0.0,7.8,13.8,9.3,18.6,True
2,2.3,9.2,0.6,1016,2.57,0.0,11.7,14.4,7.7,20.3,True
1,2.0,7.3,0.47,1.0091,2.65,0.0,12.2,15.9,7.6,23.8,True
0,2.0,8.4,0.35,1.0078,2.71,0.0,12.6,15.8,6.7,23.7,True
1,2.2,10.6,0.39,1.0077,2.72,0.0,12.5,15.5,6.8,22.9,True
0,1.8,7.9,0.5,1.0068,2.68,0.0,12.0,14.2,6.6,22.1,True
2,1.7,7.9,0.48,1.0077,2.54,0.0,10.7,14.6,7.8,21.8,True
1,2.6,9.5,0.45,1.0083,2.66,0.0,11.6,15.4,6.3,23.1,True
5,3.7,17.2,0.47,1.0054,2.37,0.41,9.1,15.2,7.5,23.8,False
7,4.5,15.5,0.72,1.0082,0.94,0.09,0.5,9.4,7.6,12.2,False
5,3.2,11.4,0.67,1.0128,1.86,0.02,5.2,10.4,7.7,15.0,False
