,MUENCHEN_cloud_cover,MUENCHEN_wind_speed,MUENCHEN_wind_gust,MUENCHEN_humidity,MUENCHEN_pressure,MUENCHEN_global_radiation,MUENCHEN_precipitation,MUENCHEN_sunshine,MUENCHEN_temp_mean,MUENCHEN_temp_min,MUENCHEN_temp_max,MUENCHEN_BBQ_weather
2711,5,2.7,9.5,0.72,1.0176,2.41,0.0,6.9,18.3,12.3,24.4,1
2712,6,3.0,9.0,0.71,1.0151,2.32,0.0,6.3,18.8,13.4,24.1,1
2713,6,3.3,11.2,0.71,1.0116,2.5,0.0,7.4,19.8,13.8,25.7,1
2714,2,3.5,11.8,0.59,1.0106,3.57,0.0,15.2,21.4,14.7,27.4,1
2715,2,1.8,9.3,0.65,1.0142,3.33,0.04,13.3,20.5,14.6,27.4,0
2716,3,2.0,11.3,0.58,1.0149,3.03,0.0,11.0,21.9,16.5,28.2,1
2717,4,2.0,7.7,0.59,1.0134,2.72,0.0,8.8,22.0,17.5,27.7,1
2718,7,2.0,9.2,0.71,1.0125,1.63,0.12,2.6,19.7,16.4,25.3,0
2720,6,1.9,12.4,0.79,1.0094,1.94,0.11,4.1,19.0,15.5,24.6,0
2721,3,2.1,14.2,0.58,1.0066,3.38,0.0,13.6,22.2,14.4,28.7,1
2724,4,2.2,7.4,0.54,1.0093,3.26,0.19,12.6,20.7,14.0,27.1,0
2725,6,3.2,12.0,0.63,1.0117,2.9,0.0,10.0,21.1,16.1,25.9,1
2726,2,2.0,6.4,0.56,1.0134,3.23,0.0,12.4,22.8,16.7,28.6,1
2727,5,2.5,9.1,0.56,1.0111,3.15,0.03,11.8,24.4,17.2,30.8,0
2728,7,3.3,18.1,0.7,1.0119,2.29,0.0,6.0,20.0,16.4,23.5,1
2730,3,4.6,15.7,0.55,1.0141,2.87,0.0,9.8,18.0,15.0,22.0,1
2731,4,2.1,9.4,0.5,1.0142,3.35,0.03,13.3,20.7,14.6,26.6,0
2734,7,3.9,13.5,0.75,1.0108,1.59,0.11,2.4,12.9,11.1,16.5,0
2735,6,4.5,13.6,0.58,1.0149,2.57,0.0,7.8,15.3,11.5,20.3,1
2736,5,1.9,8.3,0.54,1.0164,2.73,0.01,8.9,17.4,13.5,22.5,0
2737,5,2.8,9.1,0.59,1.0172,3.07,0.0,11.3,18.9,14.7,23.6,1
2744,3,3.4,11.4,0.6,1.0174,2.68,0.0,8.7,18.3,13.6,23.1,1
2747,8,3.9,12.5,0.78,1.0144,1.99,0.5,4.5,12.0,9.9,16.2,0
2748,6,3.4,14.8,0.74,1.0163,1.93,0.47,4.2,13.1,9.9,18.3,0
2749,7,3.6,13.8,0.75,1.0192,1.4,0.02,1.7,14.8,11.5,18.2,0
2750,3,2.3,7.2,0.6,1.0187,2.72,0.0,9.1,19.9,14.9,26.2,1
2751,1,1.8,11.8,0.53,1.0176,3.52,0.0,15.2,23.6,14.3,32.0,1
2752,0,2.5,9.5,0.56,1.0153,3.47,0.0,14.9,26.0,16.0,35.1,1
2754,1,2.6,8.8,0.49,1.0161,3.04,0.05,11.6,25.1,20.6,30.2,0
2755,4,2.1,7.3,0.63,1.0178,2.69,0.41,9.1,23.3,18.1,28.4,0
2759,5,3.1,11.3,0.76,1.0139,1.97,0.08,4.7,17.7,14.0,22.3,0
2761,7,4.9,19.2,0.71,1.0088,2.15,0.09,5.8,17.3,14.0,22.2,0
2762,2,3.1,10.1,0.6,1.0168,3.17,0.0,13.1,18.5,13.4,24.8,1
2763,1,1.5,8.1,0.55,1.0142,3.3,0.0,14.2,20.9,12.6,27.6,1
2764,3,3.5,12.1,0.58,1.0154,2.6,0.02,8.9,21.7,18.2,27.1,0
2765,5,3.7,14.2,0.6,1.0164,2.36,0.45,7.3,21.2,16.3,25.5,0
2767,5,3.3,11.4,0.66,1.0176,2.48,0.0,8.2,14.0,10.8,18.4,1
2768,4,2.1,8.1,0.61,1.0192,2.53,0.0,8.6,14.1,8.7,19.9,1
2769,1,2.5,7.5,0.59,1.0171,3.23,0.14,14.1,16.0,8.3,22.9,0
2770,5,3.1,14.1,0.64,1.0134,1.96,0.0,5.0,19.0,11.5,27.8,1
2771,7,2.5,14.2,0.82,1.0211,1.28,0.22,1.6,16.4,13.7,19.3,0
2772,3,1.6,6.6,0.68,1.0238,2.68,0.0,10.0,18.1,13.6,23.7,1
2773,2,2.6,8.4,0.58,1.0182,3.21,0.0,14.3,18.8,12.1,25.3,1
2777,8,3.7,12.7,0.82,1.0106,1.09,0.07,1.0,14.6,12.1,18.4,0
2780,4,1.4,4.9,0.76,1.0106,2.46,0.0,9.0,19.1,14.8,24.6,1
2781,4,2.5,9.0,0.68,1.0118,2.61,0.0,10.2,20.0,15.7,25.1,1
2782,5,1.8,6.6,0.68,1.0123,2.47,0.0,9.2,21.0,15.4,27.1,1
2783,5,2.8,7.2,0.55,1.0096,2.35,0.01,8.4,24.1,18.3,31.1,0
2785,8,1.8,6.8,0.8,1.0203,0.96,0.01,0.7,15.0,12.1,18.1,0
2786,4,2.1,8.0,0.74,1.0174,2.66,0.0,11.1,15.8,11.0,21.7,1
2787,5,1.7,10.0,0.73,1.0114,2.07,0.04,6.7,17.0,11.3,23.3,0
2790,3,1.9,6.7,0.71,1.0093,2.43,0.01,9.7,17.7,12.6,23.0,0
2791,7,1.8,8.9,0.74,1.0138,2.12,0.2,7.4,18.3,14.0,23.8,0
2792,2,1.8,6.9,0.71,1.0226,2.78,0.0,12.9,18.7,12.1,25.4,1
2793,1,1.3,4.9,0.68,1.0265,2.65,0.0,11.9,20.1,13.9,27.2,1
2794,1,2.1,7.6,0.63,1.0247,2.72,0.0,12.6,21.3,14.6,28.5,1
2795,3,1.9,8.6,0.66,1.0194,2.46,0.0,10.5,20.7,14.5,26.9,1
2796,6,2.0,6.9,0.66,1.0168,1.47,0.38,3.5,18.2,15.6,22.0,0
2798,7,2.4,7.0,0.83,1.0164,0.96,0.0,1.0,14.2,11.6,17.3,0
2799,5,2.3,6.7,0.77,1.0195,1.29,0.06,2.6,14.3,9.8,18.6,0
2800,7,2.6,7.5,0.82,1.0205,1.08,0.12,1.3,14.7,13.1,18.5,0
2801,6,1.5,6.9,0.71,1.0191,1.8,0.0,5.8,16.4,13.0,20.7,1
2804,6,3.6,14.2,0.82,1.0255,1.37,0.3,3.1,9.0,6.1,13.0,0
2806,8,3.4,10.0,0.89,1.0249,0.72,0.19,0.2,11.9,11.0,14.5,0
2807,8,2.9,7.7,0.86,1.0231,0.67,0.04,0.1,13.2,11.8,15.5,0
2808,7,3.1,9.6,0.78,1.0194,1.21,0.14,2.4,13.8,11.9,17.2,0
2809,7,3.2,13.5,0.76,1.0161,1.28,0.65,2.9,13.0,9.9,17.0,0
2810,7,3.6,10.9,0.82,1.0199,1.01,0.19,1.4,11.4,9.5,15.3,0
2811,5,1.4,5.2,0.78,1.0252,1.51,0.0,4.6,13.1,8.8,18.3,1
2812,1,1.6,5.2,0.77,1.0244,2.28,0.0,11.8,12.7,7.1,19.3,1
2813,3,2.0,8.6,0.74,1.0193,2.0,0.03,9.1,15.9,7.8,23.3,0
2814,6,2.5,7.7,0.76,1.0235,1.41,0.0,4.2,14.9,10.1,18.8,1
2816,7,2.3,7.5,0.63,1.0125,1.49,0.61,5.0,19.5,14.2,25.3,0
2817,8,3.7,14.7,0.87,1.0147,0.68,0.52,0.3,12.2,8.6,16.2,0
2818,4,1.7,5.6,0.78,1.0254,1.47,0.0,5.1,9.4,6.2,13.9,0
2819,2,1.4,5.5,0.73,1.0256,2.12,0.0,11.5,11.1,6.0,17.3,0
2820,2,1.6,5.7,0.69,1.0243,2.07,0.0,11.2,13.8,6.1,22.2,1
2821,3,1.5,4.4,0.69,1.0232,2.07,0.0,11.4,15.5,8.8,24.4,1
2822,1,1.5,6.1,0.71,1.0228,2.07,0.0,11.6,15.6,9.0,23.8,1
2823,0,1.3,4.9,0.75,1.0172,2.03,0.33,11.4,16.3,9.2,24.4,0
2826,6,1.7,5.3,0.87,1.0044,0.58,0.35,0.2,9.9,8.1,12.9,0
2828,5,3.8,13.1,0.66,1.0161,1.67,0.0,8.4,13.1,10.1,18.6,1
2829,6,1.5,4.8,0.75,1.0238,1.41,0.0,6.0,13.2,8.3,19.3,1
2831,7,1.4,4.6,0.79,1.0201,1.49,0.05,7.1,16.4,10.0,22.6,0
2832,4,1.4,5.8,0.8,1.0187,1.59,0.0,8.3,17.8,13.1,24.3,1
2833,5,1.6,7.8,0.83,1.0204,0.82,0.01,1.6,17.1,13.6,22.0,0
2835,7,2.8,8.2,0.77,1.0213,1.1,0.0,3.9,11.4,7.8,15.0,0
2836,2,2.0,6.2,0.78,1.0219,1.64,0.0,9.8,10.1,5.7,15.8,0
2837,3,1.2,4.7,0.81,1.0234,1.47,0.0,7.9,10.1,4.7,16.9,0
2840,5,1.8,7.3,0.87,1.0259,1.24,0.0,5.9,8.8,5.4,14.3,0
2841,7,2.3,7.6,0.84,1.0237,0.84,0.0,2.3,9.5,4.7,14.0,0
2842,5,2.0,5.9,0.8,1.0258,0.96,0.0,3.4,10.3,5.4,14.4,0
2843,3,2.4,6.4,0.78,1.0256,1.28,0.0,6.9,7.8,3.4,15.0,0
2844,0,1.3,4.8,0.78,1.0221,1.52,0.0,10.1,10.0,2.6,20.0,1
2845,0,1.6,5.0,0.77,1.0224,1.49,0.0,10.0,12.3,7.3,19.3,1
2846,4,2.7,10.1,0.67,1.02,1.45,0.07,9.7,14.1,7.4,20.4,0
2847,7,4.0,14.4,0.77,1.0259,0.77,0.09,2.2,8.5,5.7,13.2,0
2848,8,3.6,13.1,0.84,1.0306,0.61,0.45,1.1,4.4,1.4,7.3,0
2849,5,2.2,7.3,0.82,1.0332,0.62,0.1,1.2,2.6,-0.2,5.1,0
2850,7,2.0,5.1,0.92,1.0287,0.34,0.55,0.0,1.6,0.6,2.7,0
2851,8,2.3,6.7,0.84,1.0256,0.34,0.03,0.0,2.3,0.6,4.0,0
2852,8,1.8,5.7,0.92,1.0219,0.33,0.42,0.0,2.6,1.6,3.4,0
2853,8,3.2,8.7,0.88,1.0213,0.33,0.0,0.0,4.2,2.5,5.8,0
2854,8,2.8,9.2,0.89,1.0214,0.32,0.0,0.0,6.0,4.6,7.3,0
2855,8,2.6,7.9,0.85,1.0202,0.32,0.0,0.0,6.0,5.1,7.9,0
2856,8,2.1,7.9,0.82,1.0289,0.31,0.0,0.0,6.6,6.0,7.5,0
2857,7,1.6,4.7,0.81,1.0256,0.31,0.0,0.0,6.9,3.4,9.6,0
2858,5,1.2,4.2,0.81,1.0172,1.15,0.0,8.1,6.6,0.8,13.8,0
2859,8,2.2,6.3,0.84,1.0174,0.3,0.05,0.0,7.7,4.9,10.7,0
2860,5,2.0,5.8,0.8,1.0285,0.92,0.0,5.3,7.0,2.5,10.8,0
2861,1,1.2,5.3,0.88,1.0329,0.97,0.0,6.2,3.5,-0.6,9.9,0
2863,7,1.3,5.5,0.86,1.0279,0.53,0.18,1.4,8.4,6.9,12.0,0
2864,7,2.2,8.1,0.8,1.0255,0.28,0.02,0.0,8.2,6.2,9.1,0
2865,3,1.9,6.4,0.67,1.0271,1.12,0.12,9.2,6.0,1.8,10.0,0
2868,8,4.9,15.5,0.83,1.0191,0.3,0.17,0.1,6.9,5.2,8.4,0
2875,6,2.0,6.8,0.91,1.0203,0.36,0.13,0.6,-2.0,-5.2,0.2,0
2876,6,1.2,5.3,0.84,1.0288,0.43,0.0,1.2,-3.0,-5.9,0.2,0
2877,6,0.9,4.0,0.79,1.0275,0.31,0.0,0.3,-2.2,-6.8,0.3,0
2878,6,2.5,8.4,0.8,1.0168,0.72,0.0,5.1,-0.1,-1.5,2.5,0
2880,8,1.9,6.4,0.95,1.0174,0.26,0.0,0.1,-0.5,-1.7,1.7,0
2881,5,1.8,6.1,0.91,1.0148,0.46,0.0,1.8,0.8,-1.4,5.4,0
2882,8,1.4,4.2,0.93,1.0127,0.38,0.0,1.0,1.4,-0.5,4.4,0
2883,7,1.6,4.4,0.92,1.0136,0.56,0.4,3.2,2.9,0.1,5.7,0
2884,8,1.6,4.5,0.97,1.0226,0.21,0.31,0.0,4.3,3.1,4.8,0
2887,5,3.0,11.8,0.87,1.0292,0.26,0.03,0.2,1.0,-1.6,2.3,0
2888,2,2.1,7.3,0.86,1.0246,0.82,0.0,8.1,-0.6,-3.0,3.6,0
2889,6,1.6,5.8,0.85,1.0162,0.58,0.14,3.9,-0.1,-2.3,3.4,0
2890,8,3.4,10.9,0.83,1.0142,0.2,0.02,0.0,4.8,1.7,6.3,0
2891,7,2.7,11.1,0.76,1.0132,0.28,0.05,0.3,7.2,3.4,9.4,0
2892,7,5.3,17.6,0.6,1.0105,0.42,0.39,1.7,8.9,5.8,11.4,0
2894,8,4.6,13.0,0.81,1.0171,0.2,0.25,0.0,4.0,2.3,5.2,0
2895,4,2.4,7.7,0.71,1.0232,0.56,0.12,4.0,7.0,3.6,11.9,0
2896,8,4.5,13.6,0.76,1.0201,0.36,0.68,1.1,8.6,7.2,10.0,0
2898,5,3.5,11.4,0.82,1.0112,0.28,0.17,0.4,4.1,1.8,6.2,0
2900,7,3.6,12.5,0.78,1.0035,0.33,0.31,0.9,4.6,2.4,7.0,0
2901,8,3.5,8.8,0.92,1.0185,0.19,0.58,0.0,2.3,1.0,4.3,0
2902,8,2.5,6.8,0.94,1.0316,0.19,0.52,0.0,2.0,0.6,2.8,0
2904,7,2.1,6.7,0.78,1.0369,0.19,0.0,0.0,-1.4,-2.9,-0.6,0
2905,5,3.7,11.4,0.73,1.0352,0.51,0.0,3.5,-2.3,-3.3,-0.8,0
2906,8,3.8,10.1,0.78,1.0351,0.19,0.0,0.0,-1.7,-2.4,-0.9,0
2907,8,5.0,12.5,0.77,1.0348,0.19,0.0,0.0,-2.9,-3.9,-2.4,0
2908,4,2.8,7.6,0.8,1.0354,0.4,0.0,1.9,-3.2,-4.4,-1.0,0
2909,2,1.0,3.2,0.93,1.0408,0.24,0.0,0.2,-5.3,-7.4,-3.1,0
2910,0,0.9,3.1,0.9,1.0384,0.68,0.0,7.2,-5.2,-8.9,-1.0,0
2913,4,0.9,3.0,0.94,1.0318,0.46,0.0,2.8,-4.5,-6.2,-1.5,0
2914,7,0.9,3.0,0.92,1.0316,0.61,0.0,5.6,-3.4,-6.8,1.1,0
2915,7,2.1,7.0,0.94,1.0294,0.26,0.0,0.3,-4.4,-6.9,-3.1,0
2916,6,1.3,6.5,0.85,1.0305,0.51,0.0,3.6,-3.4,-7.7,0.2,0
2917,6,0.8,2.8,0.91,1.0372,0.19,0.0,0.0,-0.3,-4.5,1.7,0
2918,7,1.1,3.7,0.95,1.0354,0.48,0.0,3.0,-3.8,-5.8,-1.9,0
2919,1,1.3,7.0,0.72,1.0265,0.72,0.56,7.8,-0.9,-8.4,9.1,0
2920,7,2.8,9.2,0.87,1.0255,0.28,0.13,0.4,2.9,1.5,4.2,0
2921,6,2.4,9.0,0.89,1.0296,0.19,0.12,0.0,0.8,-1.1,2.5,0
2922,8,1.7,6.6,0.9,1.0273,0.2,0.0,0.0,-2.3,-3.5,-0.8,0
2923,7,3.8,11.4,0.79,1.0211,0.45,0.0,2.3,-3.0,-4.3,-1.2,0
2924,7,3.1,7.9,0.74,1.0122,0.54,0.0,3.8,-2.8,-5.8,0.1,0
2925,4,2.0,5.1,0.8,1.0147,0.47,0.0,2.5,-1.7,-4.2,2.3,0
2926,6,1.3,5.0,0.83,1.0157,0.35,0.7,1.0,0.0,-3.8,3.6,0
2927,8,2.6,8.6,0.88,1.0151,0.24,0.12,0.1,3.3,0.4,5.5,0
2929,2,2.5,9.5,0.71,1.0254,0.76,0.0,7.8,3.7,-1.5,8.0,0
2930,7,2.5,8.4,0.69,1.0211,0.21,0.0,0.0,4.1,-2.5,8.3,0
2931,4,2.2,5.5,0.64,1.0211,0.74,0.0,7.1,7.0,3.9,12.1,0
2932,2,2.6,6.8,0.57,1.0125,0.77,0.0,7.5,5.8,-0.4,12.3,0
2933,6,3.1,9.0,0.75,1.0117,0.21,0.0,0.0,4.0,0.6,8.6,0
2934,8,2.0,7.6,0.87,1.0197,0.28,0.0,0.2,2.5,0.9,3.9,0
2935,7,1.3,4.7,0.94,1.0164,0.22,0.0,0.0,0.3,-1.5,2.8,0
2936,3,1.7,5.8,0.74,1.0117,0.79,0.01,7.4,3.6,-0.6,9.7,0
2937,8,1.6,11.0,0.73,1.0044,0.43,0.01,1.4,5.4,1.6,7.8,0
2939,7,4.8,14.3,0.77,1.0206,0.5,0.03,2.1,6.7,2.1,9.9,0
2941,6,4.3,12.9,0.63,1.0279,0.67,0.0,4.5,9.1,5.3,12.1,0
2944,1,2.1,6.1,0.65,1.0345,0.91,0.0,8.4,2.2,-0.5,6.0,0
2945,3,1.4,6.3,0.53,1.0314,0.89,0.39,7.7,5.0,-0.4,11.5,0
2946,5,2.4,11.2,0.82,1.0402,0.69,0.0,4.2,3.4,0.4,6.7,0
2947,4,3.2,9.5,0.63,1.0381,0.93,0.0,8.0,3.3,-1.4,7.8,0
2950,1,1.4,5.9,0.83,1.0295,0.98,0.0,8.3,2.7,-1.9,8.4,0
2951,8,2.9,11.8,0.85,1.0242,0.34,0.15,0.2,2.5,-0.8,5.9,0
2952,7,2.3,8.7,0.83,1.0237,0.27,0.01,0.0,1.9,0.5,3.8,0
2953,5,3.3,10.7,0.59,1.0073,0.72,0.36,3.7,6.4,1.9,11.9,0
2954,5,3.5,13.2,0.79,1.0173,0.52,0.0,1.3,2.0,-1.2,5.0,0
2955,0,2.2,6.4,0.72,1.02,1.09,0.0,9.3,0.8,-3.5,6.4,0
2956,5,3.0,9.7,0.59,1.0106,0.7,0.2,3.1,5.6,1.2,12.7,0
2957,7,2.6,9.9,0.68,1.0217,0.96,0.01,6.5,5.9,2.3,9.3,0
2959,4,2.9,9.2,0.76,1.0382,0.9,0.0,5.3,3.4,-1.4,6.8,0
2960,0,1.7,6.7,0.7,1.0402,1.18,0.0,9.6,1.5,-3.3,7.5,0
2961,0,2.5,7.7,0.65,1.0374,1.19,0.0,9.5,2.2,-2.3,7.4,0
2962,1,2.4,8.8,0.72,1.0366,1.18,0.0,9.0,1.7,-2.2,6.0,0
2963,1,2.3,7.9,0.74,1.0361,1.21,0.0,9.2,1.4,-2.7,7.0,0
2964,2,2.0,7.6,0.68,1.0345,1.22,0.0,9.2,1.7,-2.7,7.2,0
2965,3,1.5,4.2,0.87,1.0368,1.03,0.0,6.1,-1.8,-4.2,1.8,0
2966,5,1.4,4.7,0.94,1.0363,1.15,0.02,7.6,-2.3,-4.9,1.9,0
2967,8,2.1,8.3,0.85,1.0369,0.34,0.02,0.0,-1.3,-3.7,0.4,0
2969,3,1.8,6.8,0.61,1.0424,1.32,0.0,9.5,-2.4,-7.1,3.5,0
2970,1,2.1,7.2,0.5,1.0343,1.38,0.0,10.1,2.1,-4.0,9.5,0
2972,3,1.6,8.7,0.63,1.0234,1.31,0.0,8.5,5.1,-2.6,12.4,0
2973,7,3.3,9.4,0.81,1.0263,0.54,0.06,0.5,7.4,6.1,9.9,0
2974,7,4.6,12.8,0.73,1.0281,0.91,0.01,3.3,9.3,6.5,13.3,0
2975,6,3.6,11.9,0.69,1.0291,1.15,0.0,5.8,10.0,5.7,14.1,0
2976,1,1.4,6.6,0.65,1.0236,1.51,0.0,10.4,10.2,1.2,21.0,1
2977,4,2.9,11.0,0.64,1.0228,1.17,0.0,5.7,10.5,5.2,14.1,0
2978,1,3.6,12.9,0.65,1.0168,1.51,0.36,9.9,10.6,5.3,16.5,0
2979,7,3.4,12.8,0.77,1.0189,0.48,0.0,0.1,7.5,4.5,9.5,0
2980,7,1.4,4.8,0.68,1.0233,1.41,0.11,8.1,7.2,2.7,11.2,0
2985,7,1.7,5.8,0.82,1.0149,0.45,0.23,0.0,2.4,0.3,3.9,0
2986,5,3.1,9.9,0.71,1.0265,1.32,0.0,5.6,-0.6,-3.3,2.3,0
2987,1,1.5,6.9,0.6,1.0274,1.86,0.0,11.0,-0.8,-5.6,4.5,0
2988,6,2.1,7.4,0.64,1.0168,1.16,0.0,4.0,0.7,-3.8,5.2,0
2990,2,1.6,4.2,0.67,1.0088,1.87,0.0,10.5,5.8,0.0,12.8,0
2991,4,3.3,11.0,0.53,0.9984,1.76,0.16,9.1,9.5,2.7,17.2,0
2992,7,5.2,16.3,0.64,1.0003,1.11,0.08,3.2,7.7,5.4,10.2,0
2997,7,3.8,14.5,0.75,1.0055,0.52,0.25,0.0,8.8,6.2,11.2,0
2998,8,3.9,13.4,0.86,1.0081,0.53,0.49,0.0,5.1,2.3,7.1,0
2999,4,3.7,11.1,0.65,1.0129,1.73,0.0,7.5,2.3,-0.1,6.2,0
3000,7,3.5,12.3,0.72,1.0143,1.55,0.07,5.8,1.2,-1.2,4.7,0
3001,5,4.6,17.9,0.82,1.0146,1.1,0.1,2.4,0.9,-1.2,3.4,0
3004,7,3.5,9.4,0.77,0.9969,1.23,0.0,3.0,1.1,-1.2,4.0,0
3005,6,3.8,12.2,0.65,0.9974,1.54,0.1,5.1,0.1,-2.4,4.1,0
3007,7,4.0,12.2,0.78,1.0048,0.83,0.0,0.7,2.2,-2.1,6.2,0
3008,8,1.7,8.7,0.71,1.0029,0.66,0.03,0.1,5.6,2.5,8.5,0
3009,4,2.3,7.1,0.66,1.0125,1.86,0.02,7.2,6.6,2.2,12.0,0
3010,3,4.5,13.8,0.57,1.0197,2.25,0.0,10.4,8.6,5.0,13.0,0
3011,4,3.0,9.6,0.47,1.0133,2.33,0.0,11.0,12.0,2.1,21.7,1
3012,7,2.7,8.2,0.62,1.0165,1.69,0.0,5.5,10.3,7.2,14.1,0
3013,7,3.1,11.0,0.72,1.0225,0.63,0.41,0.0,9.9,7.5,13.2,0
3016,8,1.7,5.9,0.89,1.0264,0.65,0.17,0.0,4.9,3.5,7.2,0
3018,7,2.7,10.0,0.8,1.0019,1.13,0.27,1.6,4.9,2.5,8.2,0
3019,5,4.8,18.0,0.64,1.0051,1.91,0.0,6.4,2.8,-0.8,5.6,0
3020,5,2.3,8.4,0.61,1.0054,2.24,0.0,8.9,4.9,-1.7,10.4,0
3021,6,2.6,10.5,0.57,0.9974,1.88,0.0,6.0,12.2,5.3,18.0,1
3022,6,2.4,7.6,0.69,0.9965,2.08,0.0,7.4,13.4,9.0,17.6,0
3023,7,2.8,17.6,0.78,0.9976,1.73,0.5,4.8,12.4,5.4,20.1,0
3024,7,3.1,10.8,0.73,1.0123,1.11,0.01,1.3,7.0,4.7,10.3,0
3025,5,2.3,6.6,0.56,1.0151,1.89,0.0,5.7,10.0,5.8,14.6,0
3026,4,3.8,12.3,0.68,1.0136,2.03,0.39,6.6,8.4,5.0,14.6,0
3027,8,3.4,8.7,0.88,1.0182,0.78,0.18,0.1,5.3,3.5,7.7,0
3028,7,2.0,7.1,0.78,1.0178,1.56,0.08,3.4,5.0,2.5,9.1,0
3030,7,3.1,8.3,0.74,0.9973,2.16,0.02,7.2,9.5,3.6,15.9,0
3031,7,3.3,14.7,0.81,0.9993,1.72,0.27,4.2,9.9,6.8,14.7,0
3032,4,2.7,9.4,0.65,1.0044,2.77,0.0,11.7,12.4,4.5,19.1,1
3034,8,3.2,11.1,0.98,1.0033,0.83,0.65,0.1,8.7,6.9,10.8,0
3035,6,1.8,6.1,0.79,1.0184,1.59,0.0,3.2,9.4,7.0,12.7,0
3036,6,1.8,8.6,0.84,1.0243,1.56,0.66,3.0,10.0,6.3,15.2,0
3037,7,3.4,14.5,0.77,1.0277,1.64,0.26,3.4,9.8,6.8,14.5,0
3038,4,2.1,6.5,0.65,1.0287,2.56,0.0,9.4,10.8,4.9,16.6,0
3039,4,2.5,7.2,0.58,1.0212,3.02,0.0,12.9,12.7,4.2,19.8,1
3041,6,2.7,10.8,0.87,1.0071,1.46,0.22,2.3,9.5,7.1,12.3,0
3043,6,2.4,10.2,0.7,1.0151,2.32,0.03,6.7,10.5,7.0,15.3,0
3047,1,2.3,8.1,0.64,1.0247,3.09,0.0,12.5,11.7,5.1,17.5,0
3048,3,3.0,12.8,0.71,1.0238,2.96,0.01,11.3,12.9,6.0,19.8,0
3049,2,2.8,9.3,0.66,1.0214,3.14,0.0,12.7,12.8,6.5,19.2,1
3050,0,2.9,9.2,0.56,1.0184,3.34,0.0,14.4,13.8,5.4,20.9,1
3051,0,3.5,11.2,0.53,1.0158,3.34,0.0,14.3,15.9,7.2,22.9,1
3052,0,4.3,12.4,0.53,1.0163,3.36,0.0,14.4,16.2,10.1,22.3,1
3054,0,2.8,10.0,0.51,1.0155,3.4,0.0,14.6,15.8,7.3,23.1,1
3058,7,2.3,7.8,0.7,1.0086,2.31,0.04,5.8,17.2,12.5,22.6,0
3061,8,2.6,8.1,0.86,1.0098,1.05,0.0,0.2,12.3,10.3,15.3,0
3062,8,3.8,13.2,0.84,1.0124,0.87,0.18,0.0,9.7,7.5,11.6,0
3063,8,2.1,5.2,0.95,1.0144,0.88,0.04,0.0,9.1,7.2,11.4,0
3064,8,1.8,4.7,0.88,1.0147,0.88,0.05,0.0,11.4,9.5,13.6,0
3065,5,1.7,5.8,0.78,1.0133,2.34,0.05,5.7,13.6,9.6,19.0,0
3066,6,2.1,7.5,0.76,1.0108,2.63,0.04,7.6,15.2,7.5,22.0,0
3067,7,2.3,8.1,0.77,1.0128,2.64,0.0,7.6,16.8,11.7,22.3,1
3068,8,1.7,8.3,0.76,1.0118,1.6,0.0,1.8,18.4,13.0,24.8,1
3069,3,2.8,10.0,0.63,1.0093,3.26,0.0,12.3,22.7,14.5,30.5,1
3070,7,2.6,8.7,0.57,1.0088,1.75,0.0,2.4,23.7,18.0,31.2,1
3071,6,2.5,7.6,0.7,1.0073,2.69,0.0,7.8,23.3,16.9,29.4,1
3072,5,2.2,11.9,0.71,1.0078,3.07,0.03,10.6,20.6,15.1,29.7,0
3073,4,3.3,10.6,0.68,1.0132,3.11,0.0,10.9,19.6,15.1,24.8,1
3074,2,2.0,6.9,0.64,1.0144,3.29,0.0,13.1,20.9,14.0,27.4,1
3075,4,2.8,11.3,0.62,1.0095,2.93,0.01,10.4,21.8,15.9,29.5,0
3078,7,2.0,6.3,0.95,1.0104,1.02,0.58,0.4,15.7,13.3,19.8,0
3080,8,3.0,7.5,0.95,1.0141,0.93,0.49,0.2,13.7,12.2,17.0,0
3081,6,1.8,13.8,0.8,1.0168,2.03,0.0,4.6,15.7,12.4,22.4,1
3082,4,2.2,7.7,0.72,1.0191,3.38,0.0,13.6,18.0,11.4,23.6,1
3083,3,2.1,8.8,0.69,1.0181,3.05,0.0,11.1,19.7,13.1,26.0,1
3084,7,2.9,10.0,0.83,1.0158,1.26,0.35,1.1,16.8,12.9,22.0,0
3086,6,3.0,12.5,0.79,1.0148,1.64,0.28,2.6,11.0,8.4,15.1,0
3087,6,1.7,8.0,0.69,1.0154,1.94,0.04,4.1,12.3,7.0,17.0,0
3088,6,2.5,10.1,0.65,1.0117,2.4,0.08,6.7,13.8,9.2,18.4,0
3089,8,1.8,5.6,0.83,1.0103,0.98,0.4,0.3,12.7,10.7,16.1,0
3090,7,1.7,6.5,0.9,1.0121,1.14,0.08,0.7,13.9,11.5,17.3,0
3091,6,1.5,7.5,0.82,1.0163,1.93,0.26,4.0,16.0,12.5,21.0,0
3092,4,2.7,10.2,0.61,1.0157,3.23,0.0,12.4,18.9,10.6,26.2,1
3093,5,2.5,9.8,0.6,1.0188,3.22,0.0,12.3,20.5,16.1,26.7,1
3094,2,1.8,6.9,0.62,1.0197,3.49,0.0,14.4,21.3,13.4,27.9,1
3095,2,2.3,9.6,0.52,1.0163,3.51,0.25,14.6,25.1,16.1,32.6,0
3097,3,1.9,9.2,0.73,1.0162,2.74,0.01,8.9,22.2,17.9,27.4,0
